9022|feminine,adult-like,tensed,slightly bright,slightly hard,clear,fluent,intellectual,calm,elegant,sexy,slightly strict,slightly sharp
229|masculine,middle-aged,thin,clear,fluent,sincere,slightly calm,slightly mature,friendly,reassuring,unique,slightly wild,slightly kind
1995|feminine,adult-like,slightly bright,slightly soft,clear,fluent,intellectual,sincere,calm,friendly,reassuring,elegant,lively,slightly sharp
7932|feminine,adult-like,tensed,bright,soft,clear,fluent,intellectual,friendly,unique,elegant,slightly sexy,kind,slightly strict
2587|feminine,bright,slightly soft,clear,fluent,intellectual,slightly refreshing,calm,slightly friendly,unique,elegant,slightly sexy,lively,slightly sharp
5092|masculine,adult-like,relaxed,weak,muffled,halting,sincere,calm,friendly,reassuring,unique,modest
1614|masculine,slightly adult-like,tensed,bright,clear,fluent,cool,intellectual,refreshing,sincere,friendly,reassuring,lively,kind
3575|feminine,slightly young,tensed,soft,fluent,slightly cute,friendly,slightly elegant,sexy,slightly sweet,slightly sharp
669|gender-neutral,slightly old,relaxed,weak,slightly dark,halting,raspy,calm,reassuring,kind,modest
7933|feminine,adult-like,bright,soft,clear,fluent,intellectual,slightly calm,friendly,reassuring,elegant,slightly sexy,kind,slightly modest
4352|feminine,young,thin,weak,slightly bright,soft,slightly cute,calm,slightly reassuring,slightly elegant,slightly sexy,slightly sweet,kind,modest
336|masculine,adult-like,tensed,slightly powerful,bright,soft,fluent,cool,intellectual,refreshing,sincere,calm,friendly,slightly reassuring,slightly unique,lively,kind
1685|masculine,adult-like,thick,slightly powerful,muffled,slightly intellectual,sincere,calm,mature,slightly friendly,unique,wild,lively,slightly sharp
225|feminine,middle-aged,tensed,slightly hard,clear,fluent,intellectual,slightly calm,unique,elegant,slightly sexy,slightly strict,slightly sharp
6788|feminine,slightly adult-like,bright,muffled,raspy,slightly intellectual,slightly calm,friendly,slightly elegant,sexy,slightly sharp,slightly modest
6484|gender-neutral,young,bright,soft,halting,friendly,unique,slightly sweet,kind,slightly modest
8664|feminine,adult-like,slightly powerful,clear,fluent,intellectual,slightly calm,unique,slightly elegant,slightly sexy,lively,slightly strict,slightly intense,slightly sharp
953|masculine,middle-aged,thick,powerful,slightly bright,slightly cool,sincere,calm,mature,friendly,reassuring,wild,lively,slightly strict
4863|masculine,middle-aged,tensed,powerful,slightly bright,clear,slightly calm,mature,friendly,unique,wild,slightly strict,slightly sharp
7297|feminine,young,relaxed,bright,soft,muffled,cute,calm,friendly,reassuring,slightly elegant,kind,slightly modest
3864|masculine,middle-aged,slightly powerful,slightly hard,slightly cool,intellectual,sincere,calm,mature,unique,wild,slightly lively,slightly kind
3796|masculine,adult-like,tensed,clear,fluent,cool,intellectual,sincere,calm,slightly mature,friendly,unique,slightly wild,kind
5935|masculine,adult-like,slightly powerful,slightly hard,cool,intellectual,calm,mature,slightly wild,slightly strict
367|feminine,young,slightly weak,bright,soft,halting,cute,friendly,reassuring,unique,sweet,kind,modest
3490|masculine,middle-aged,thick,tensed,slightly hard,clear,fluent,intellectual,sincere,calm,mature,slightly friendly,slightly reassuring,slightly wild,slightly lively,slightly strict
3665|masculine,adult-like,clear,halting,slightly intellectual,friendly,unique,slightly wild,slightly kind
439|masculine,middle-aged,thick,tensed,powerful,slightly hard,cool,calm,mature,slightly reassuring,wild,lively,slightly strict,slightly sharp
5894|masculine,middle-aged,tensed,powerful,slightly hard,clear,fluent,slightly cool,intellectual,sincere,unique,slightly wild,slightly strict,slightly sharp
2582|feminine,adult-like,tensed,slightly hard,clear,fluent,intellectual,calm,elegant,sexy,slightly strict,slightly intense
4799|masculine,adult-like,weak,slightly dark,muffled,halting,slightly cool,sincere,calm,slightly friendly,slightly reassuring,unique,slightly wild,kind,slightly modest
5993|masculine,adult-like,slightly powerful,clear,fluent,cool,slightly sincere,calm,wild,slightly strict,slightly sharp
1559|masculine,slightly young,tensed,bright,clear,fluent,slightly cool,refreshing,sincere,friendly,unique,kind,slightly modest
3928|feminine,slightly young,relaxed,slightly dark,soft,muffled,halting,slightly cute,reassuring,elegant,slightly sexy,slightly sweet,kind,modest
6978|feminine,adult-like,tensed,hard,clear,fluent,intellectual,calm,reassuring,elegant,slightly sexy,lively,slightly strict,slightly sharp
6211|feminine,adult-like,tensed,bright,clear,friendly,slightly reassuring,unique,slightly sexy,lively,slightly intense,slightly sharp,slightly light
4137|feminine,adult-like,tensed,powerful,clear,fluent,intellectual,elegant,slightly sexy,lively,slightly strict,slightly sharp
6735|feminine,middle-aged,slightly thick,tensed,powerful,clear,intellectual,calm,reassuring,elegant,slightly lively,slightly strict
5152|masculine,adult-like,tensed,slightly bright,clear,fluent,cool,intellectual,sincere,calm,slightly friendly,slightly reassuring,slightly wild,lively,slightly kind
6853|feminine,slightly young,slightly bright,slightly muffled,slightly halting,friendly,unique,slightly lively,slightly intense
6120|feminine,adult-like,tensed,clear,fluent,intellectual,slightly calm,elegant,slightly sexy,slightly lively,slightly strict,slightly sharp
1920|feminine,slightly young,slightly adult-like,relaxed,weak,slightly soft,slightly muffled,slightly intellectual,reassuring,kind,modest
2577|feminine,slightly young,slightly adult-like,slightly relaxed,bright,slightly soft,muffled,slightly cute,friendly,slightly kind
778|masculine,slightly middle-aged,relaxed,slightly weak,slightly muffled,calm,slightly friendly,modest
4915|masculine,adult-like,slightly hard,fluent,cool,intellectual,sincere,calm,slightly strict
1878|masculine,slightly adult-like,slightly relaxed,slightly bright,soft,refreshing,calm,friendly,unique,kind,slightly modest
543|masculine,slightly middle-aged,slightly relaxed,slightly weak,soft,slightly muffled,slightly sincere,calm,slightly mature,kind,modest
6415|feminine,adult-like,slightly middle-aged,tensed,clear,fluent,intellectual,reassuring,elegant,slightly sexy,lively,slightly strict,slightly sharp
5355|feminine,adult-like,slightly bright,slightly soft,clear,fluent,intellectual,calm,elegant,sexy,lively,slightly strict,slightly sharp
4313|feminine,adult-like,tensed,slightly bright,clear,fluent,intellectual,elegant,sexy,slightly strict,sharp
3374|masculine,middle-aged,bright,halting,calm,friendly,slightly wild,kind,slightly modest
1168|feminine,adult-like,soft,muffled,halting,calm,slightly friendly,reassuring,slightly elegant,kind,modest
4196|masculine,middle-aged,thick,tensed,clear,fluent,calm,mature,friendly,reassuring,wild,slightly strict
6242|feminine,middle-aged,slightly powerful,clear,fluent,intellectual,calm,elegant,slightly sexy,slightly lively,slightly strict,slightly sharp
4406|masculine,adult-like,tensed,slightly hard,clear,fluent,intellectual,friendly,slightly light
4535|masculine,adult-like,tensed,bright,clear,fluent,slightly intellectual,slightly refreshing,friendly,unique,lively,kind
5767|masculine,adult-like,slightly dark,soft,clear,fluent,cool,refreshing,sincere,calm,friendly,reassuring,slightly wild,slightly kind,slightly modest
448|feminine,young,bright,slightly soft,slightly cute,friendly,slightly sweet,slightly modest
1578|feminine,adult-like,slightly powerful,bright,slightly soft,intellectual,friendly,unique,slightly elegant,slightly sexy,slightly sweet,slightly strict,slightly intense,slightly sharp
8536|adult-like,thick,soft,clear,fluent,cool,intellectual,sincere,calm,slightly wild,lively,kind
4773|feminine,adult-like,tensed,slightly bright,clear,fluent,intellectual,slightly friendly,elegant,slightly sexy,slightly strict,slightly sharp
6418|masculine,middle-aged,slightly bright,slightly halting,slightly sincere,slightly mature,friendly,slightly reassuring,kind
8346|masculine,adult-like,tensed,bright,fluent,friendly,reassuring,unique,wild,slightly kind
8328|slightly middle-aged,slightly old,relaxed,slightly weak,muffled,halting,slightly calm,mature,friendly,slightly reassuring,kind,slightly modest
8430|slightly feminine,slightly gender-neutral,slightly young,slightly adult-like,slightly bright,soft,slightly halting,unique,kind,slightly modest
218|masculine,middle-aged,slightly weak,muffled,halting,slightly calm,slightly mature,friendly,slightly reassuring,kind,slightly modest
2545|masculine,adult-like,thin,slightly weak,bright,slightly cool,slightly intellectual,refreshing,sincere,friendly,unique,kind,modest
2785|feminine,adult-like,bright,slightly soft,clear,slightly intellectual,friendly,unique,slightly lively,kind,light
2143|feminine,adult-like,bright,clear,fluent,intellectual,elegant,sexy,slightly strict,sharp
289|feminine,adult-like,tensed,slightly dark,fluent,intellectual,elegant,slightly sexy,slightly strict,slightly sharp
1492|slightly masculine,slightly gender-neutral,adult-like,relaxed,slightly weak,slightly soft,fluent,raspy,friendly,unique,slightly lively,slightly kind,slightly modest
1348|feminine,adult-like,slightly bright,soft,slightly muffled,slightly intellectual,slightly calm,elegant,slightly sexy,slightly sharp,slightly modest
81|masculine,adult-like,tensed,slightly powerful,clear,fluent,intellectual,refreshing,slightly sincere,friendly,lively,slightly kind
4837|feminine,slightly middle-aged,slightly soft,fluent,slightly raspy,slightly intellectual,slightly friendly,reassuring,elegant,slightly sharp
5186|masculine,adult-like,relaxed,bright,muffled,fluent,slightly refreshing,sincere,calm,friendly,slightly reassuring,slightly wild,kind
1290|feminine,middle-aged,slightly bright,muffled,raspy,slightly intellectual,slightly friendly,unique,slightly elegant,slightly strict,slightly sharp
296|masculine,adult-like,thin,relaxed,slightly soft,fluent,slightly raspy,slightly intellectual,refreshing,sincere,friendly,kind,slightly modest
4396|masculine,adult-like,relaxed,slightly muffled,slightly raspy,sincere,slightly calm,friendly,unique,slightly kind,slightly modest
255|masculine,adult-like,slightly thin,relaxed,slightly weak,slightly soft,slightly raspy,slightly calm,mature,slightly friendly,unique,slightly wild
4019|masculine,adult-like,slightly tensed,clear,fluent,slightly cool,intellectual,slightly refreshing,sincere,calm,mature,slightly wild,kind
5977|masculine,middle-aged,relaxed,slightly weak,slightly dark,slightly muffled,sincere,calm,mature,slightly friendly,reassuring,kind,slightly modest
8322|masculine,adult-like,relaxed,slightly bright,slightly muffled,slightly raspy,slightly cool,sincere,calm,mature,friendly,kind,slightly modest
2288|gender-neutral,adult-like,thin,relaxed,weak,slightly dark,soft,muffled,calm,slightly friendly,reassuring,unique,kind,modest
8441|feminine,adult-like,thin,relaxed,weak,soft,muffled,slightly raspy,calm,reassuring,elegant,slightly sexy,kind,modest
7423|masculine,middle-aged,slightly thick,slightly weak,soft,muffled,slightly raspy,calm,mature,slightly friendly,reassuring,wild,slightly strict
3020|masculine,adult-like,relaxed,weak,dark,muffled,slightly sincere,calm,mature,slightly friendly,reassuring,wild,kind
3307|masculine,adult-like,relaxed,slightly bright,muffled,slightly raspy,friendly,reassuring,unique,kind
589|feminine,young,thin,relaxed,weak,soft,cute,slightly calm,slightly friendly,elegant,slightly sweet,kind,modest
6534|feminine,adult-like,thin,relaxed,weak,slightly bright,soft,fluent,slightly intellectual,friendly,elegant,kind,modest
6519|gender-neutral,adult-like,relaxed,slightly weak,slightly soft,fluent,sincere,calm,slightly friendly,reassuring,elegant,kind
1179|masculine,adult-like,tensed,clear,fluent,intellectual,sincere,slightly mature,slightly elegant,wild,slightly strict
4427|feminine,adult-like,slightly powerful,hard,clear,fluent,intellectual,calm,elegant,sexy,slightly strict,sharp
2412|feminine,slightly young,thin,slightly weak,slightly muffled,slightly cute,friendly,unique,kind,slightly modest
7062|feminine,adult-like,tensed,clear,fluent,intellectual,calm,reassuring,elegant,slightly sexy,slightly strict,slightly sharp
8677|feminine,adult-like,tensed,bright,slightly soft,clear,fluent,slightly intellectual,calm,friendly,reassuring,elegant,kind
4520|feminine,adult-like,tensed,slightly powerful,clear,fluent,intellectual,calm,unique,lively,slightly sharp
4297|feminine,adult-like,tensed,fluent,intellectual,calm,slightly reassuring,elegant,slightly sexy,slightly strict,slightly sharp
6727|masculine,adult-like,thick,tensed,slightly powerful,clear,intellectual,calm,slightly friendly,reassuring,slightly wild,lively
7316|feminine,adult-like,tensed,powerful,clear,fluent,intellectual,slightly elegant,slightly sexy,lively,slightly strict,sharp
4706|gender-neutral,adult-like,slightly weak,soft,muffled,slightly halting,slightly calm,friendly,unique,kind,modest
3097|masculine,adult-like,tensed,slightly bright,clear,cool,slightly refreshing,sincere,slightly calm,friendly,slightly reassuring,slightly wild,kind,slightly modest
3483|masculine,adult-like,soft,slightly muffled,slightly intellectual,sincere,slightly reassuring,slightly wild,kind,slightly modest
5506|masculine,middle-aged,thick,tensed,slightly powerful,calm,mature,slightly friendly,reassuring,wild,kind,slightly sharp
2514|masculine,slightly middle-aged,thick,tensed,slightly hard,clear,calm,mature,slightly wild,kind,slightly strict
1421|feminine,adult-like,tensed,bright,fluent,slightly intellectual,friendly,slightly reassuring,elegant,kind
1630|feminine,adult-like,clear,fluent,intellectual,calm,slightly reassuring,slightly elegant,slightly sharp,slightly modest
3780|masculine,adult-like,tensed,clear,slightly halting,slightly intellectual,sincere,calm,friendly,reassuring,kind,modest
460|masculine,adult-like,tensed,clear,fluent,cool,intellectual,slightly friendly,lively,kind,slightly strict
5296|feminine,slightly young,tensed,slightly bright,clear,fluent,slightly cute,slightly intellectual,slightly elegant,lively,slightly sharp
1992|feminine,adult-like,tensed,clear,fluent,intellectual,calm,elegant,slightly sexy,slightly strict,slightly sharp
1607|masculine,adult-like,thin,slightly weak,fluent,refreshing,calm,unique,kind,modest
5983|feminine,adult-like,slightly dark,muffled,fluent,slightly intellectual,calm,slightly elegant,modest
369|masculine,adult-like,tensed,slightly powerful,clear,fluent,intellectual,sincere,friendly,slightly wild,lively,slightly strict,slightly sharp
5039|feminine,adult-like,tensed,bright,halting,friendly,unique,slightly sexy,slightly intense,slightly sharp
8605|feminine,adult-like,slightly weak,slightly soft,fluent,intellectual,calm,slightly reassuring,elegant,slightly sexy,slightly kind,slightly modest
5952|feminine,slightly young,slightly adult-like,tensed,bright,clear,fluent,slightly cute,friendly,unique,sexy,slightly strict,slightly intense,slightly sharp
7286|feminine,adult-like,slightly powerful,slightly hard,fluent,intellectual,calm,slightly reassuring,elegant,strict,sharp
2979|feminine,adult-like,slightly powerful,clear,fluent,intellectual,calm,slightly friendly,unique,lively,slightly strict,slightly intense,slightly sharp
90|masculine,adult-like,slightly relaxed,slightly weak,slightly muffled,fluent,slightly intellectual,slightly refreshing,friendly,unique,slightly modest
3979|feminine,adult-like,bright,clear,fluent,slightly intellectual,friendly,elegant,sexy,slightly lively,slightly sharp
6097|masculine,middle-aged,slightly powerful,raspy,mature,friendly,wild,lively,slightly intense,slightly light
3559|feminine,adult-like,tensed,slightly powerful,clear,fluent,intellectual,slightly friendly,elegant,sexy,lively,slightly strict,slightly sharp
5914|masculine,middle-aged,thick,slightly powerful,fluent,slightly raspy,slightly cool,slightly mature,slightly friendly,unique,wild,lively,kind,slightly strict,slightly sharp
4236|masculine,adult-like,tensed,slightly bright,fluent,slightly intellectual,sincere,slightly calm,friendly,unique,slightly kind,slightly modest
2230|feminine,adult-like,bright,clear,fluent,intellectual,calm,slightly elegant,slightly sexy,slightly sharp
652|masculine,adult-like,tensed,clear,fluent,cool,sincere,calm,mature,slightly reassuring,slightly elegant,wild,lively,slightly strict
6539|masculine,adult-like,tensed,clear,fluent,cool,intellectual,sincere,slightly friendly,elegant,slightly strict,slightly sharp
6173|feminine,adult-like,relaxed,soft,fluent,slightly raspy,slightly cute,slightly calm,friendly,reassuring,slightly elegant,kind,modest
4779|feminine,adult-like,slightly bright,soft,fluent,raspy,slightly cute,intellectual,friendly,slightly elegant,slightly sexy,kind,slightly sharp
1641|feminine,slightly young,relaxed,slightly weak,clear,fluent,raspy,intellectual,calm,friendly,kind,modest
1664|feminine,adult-like,tensed,clear,fluent,intellectual,slightly friendly,elegant,slightly sexy,lively,slightly strict,slightly sharp
7569|masculine,adult-like,clear,fluent,slightly raspy,cool,intellectual,calm,slightly friendly,reassuring,elegant,wild,slightly strict
5448|masculine,adult-like,relaxed,powerful,muffled,slightly cool,slightly mature,slightly friendly,wild,lively,slightly intense,slightly sharp
4991|feminine,slightly young,tensed,bright,soft,slightly halting,slightly cute,calm,friendly,unique,slightly sexy,slightly sweet,kind,slightly modest
3679|feminine,adult-like,soft,fluent,raspy,slightly cute,calm,friendly,reassuring,elegant,sexy,kind,modest
7065|masculine,adult-like,bright,clear,slightly halting,friendly,unique,slightly wild,lively,slightly kind,slightly modest
1025|masculine,adult-like,slightly weak,fluent,intellectual,sincere,slightly friendly,reassuring,kind,slightly modest
392|feminine,adult-like,tensed,bright,clear,fluent,intellectual,friendly,elegant,lively,kind,light
303|masculine,adult-like,slightly weak,fluent,raspy,cool,mature,unique,wild,slightly kind,slightly modest
5567|masculine,adult-like,slightly bright,fluent,cool,sincere,calm,slightly mature,friendly,wild,slightly kind,slightly modest
1455|masculine,middle-aged,slightly powerful,clear,fluent,intellectual,calm,mature,wild,lively,slightly strict,slightly sharp
2035|feminine,young,tensed,bright,clear,fluent,cute,slightly intellectual,calm,friendly,slightly sweet,slightly sharp
6436|masculine,adult-like,relaxed,weak,muffled,slightly halting,slightly mature,slightly friendly,unique,slightly wild,slightly kind,modest
4010|masculine,adult-like,slightly powerful,clear,fluent,slightly raspy,slightly cool,slightly mature,friendly,wild,lively,slightly strict,slightly sharp
8722|feminine,adult-like,tensed,slightly hard,clear,fluent,intellectual,calm,reassuring,elegant,slightly sexy,lively,slightly strict,slightly sharp
6962|masculine,adult-like,tensed,slightly powerful,clear,fluent,cool,calm,reassuring,wild,slightly strict
2240|masculine,adult-like,slightly powerful,slightly halting,friendly,unique,slightly wild,lively,slightly intense,slightly sharp
3001|feminine,adult-like,tensed,slightly weak,slightly soft,halting,calm,slightly reassuring,elegant,slightly sexy,slightly sharp,modest
7502|masculine,adult-like,tensed,bright,clear,raspy,slightly sincere,friendly,unique,slightly wild,slightly kind
2292|masculine,middle-aged,weak,halting,raspy,sincere,calm,unique,kind,modest
4719|masculine,old,slightly weak,halting,raspy,mature,friendly,reassuring,slightly wild,slightly strict,modest
8262|masculine,adult-like,tensed,slightly powerful,bright,clear,fluent,cool,intellectual,refreshing,friendly,lively,kind
2246|masculine,middle-aged,slightly weak,raspy,calm,mature,friendly,wild,kind,slightly modest
7026|feminine,middle-aged,tensed,clear,fluent,intellectual,calm,reassuring,elegant,slightly strict
3334|feminine,slightly young,tensed,clear,fluent,slightly intellectual,slightly friendly,slightly elegant,sexy,slightly sweet,slightly sharp
7754|feminine,adult-like,slightly dark,clear,fluent,intellectual,elegant,sexy,lively,slightly strict,slightly sharp
8531|masculine,middle-aged,slightly powerful,muffled,slightly raspy,calm,mature,slightly friendly,wild,kind
7215|masculine,adult-like,powerful,muffled,fluent,raspy,intellectual,unique,slightly wild,slightly lively,slightly sharp,slightly light
6446|masculine,middle-aged,tensed,powerful,clear,fluent,cool,mature,friendly,wild,lively,slightly strict
2609|masculine,adult-like,weak,slightly dark,slightly muffled,halting,raspy,sincere,slightly mature,friendly,slightly wild,kind,modest
1743|masculine,adult-like,tensed,slightly powerful,slightly bright,clear,fluent,intellectual,friendly,unique,lively,slightly strict
199|feminine,adult-like,slightly bright,clear,fluent,intellectual,slightly friendly,unique,lively,slightly strict,slightly sharp
4652|feminine,slightly young,slightly weak,slightly bright,clear,slightly halting,cute,calm,friendly,unique,slightly sweet,kind,slightly modest
7672|masculine,old,relaxed,slightly weak,slightly halting,raspy,slightly sincere,calm,mature,slightly friendly,slightly wild,kind,slightly modest
1566|feminine,young,relaxed,weak,raspy,slightly cute,intellectual,calm,elegant,slightly sweet,kind,modest
8394|masculine,middle-aged,relaxed,slightly weak,raspy,intellectual,slightly sincere,friendly,unique,slightly kind,modest
1903|masculine,adult-like,slightly bright,slightly soft,slightly halting,sincere,calm,reassuring,slightly lively,slightly sharp
7495|feminine,adult-like,tensed,soft,clear,slightly intellectual,calm,friendly,reassuring,slightly sweet,kind,slightly modest
2427|masculine,middle-aged,thick,dark,slightly hard,sincere,calm,mature,slightly reassuring,wild,slightly kind,strict
3032|masculine,middle-aged,tensed,slightly powerful,bright,clear,fluent,friendly,reassuring,wild,lively,slightly strict,slightly sharp
1985|masculine,adult-like,slightly powerful,clear,fluent,slightly cool,refreshing,friendly,lively,kind,slightly modest,light
876|feminine,slightly weak,soft,fluent,slightly intellectual,calm,reassuring,elegant,slightly sexy,kind,modest
8302|feminine,adult-like,clear,fluent,raspy,calm,elegant,sexy,slightly strict,sharp
4017|masculine,adult-like,relaxed,weak,dark,muffled,raspy,slightly intellectual,slightly sincere,kind,modest
2774|masculine,adult-like,slightly powerful,clear,fluent,intellectual,slightly mature,wild,slightly lively,strict,slightly sharp
6038|feminine,middle-aged,powerful,clear,fluent,intellectual,elegant,slightly sexy,lively,strict,sharp
7113|feminine,adult-like,tensed,clear,fluent,intellectual,slightly calm,elegant,sexy,lively,slightly strict,slightly sharp
7092|feminine,adult-like,clear,fluent,intellectual,slightly elegant,lively,strict,sharp
4856|masculine,middle-aged,slightly powerful,clear,slightly halting,raspy,slightly calm,mature,friendly,wild,slightly lively,slightly intense
8108|masculine,adult-like,bright,clear,fluent,intellectual,slightly refreshing,sincere,friendly,slightly unique,kind,light
5389|masculine,middle-aged,slightly bright,halting,raspy,sincere,slightly mature,friendly,kind,modest
8771|feminine,young,tensed,bright,clear,cute,friendly,sweet,lively
7205|feminine,middle-aged,tensed,bright,clear,fluent,intellectual,slightly friendly,unique,elegant,slightly sexy,lively,slightly sharp
6037|masculine,adult-like,weak,slightly dark,fluent,slightly cool,intellectual,sincere,calm,slightly friendly,slightly wild,kind,modest
5245|masculine,adult-like,tensed,bright,clear,slightly halting,friendly,wild,lively,slightly kind,slightly modest
5545|masculine,middle-aged,relaxed,slightly weak,muffled,slightly halting,calm,slightly mature,slightly friendly,slightly wild,kind,modest
8058|masculine,middle-aged,tensed,powerful,slightly hard,clear,fluent,intellectual,sincere,mature,reassuring,wild,strict
2238|masculine,adult-like,slightly thick,bright,clear,slightly halting,sincere,friendly,slightly wild,slightly lively,kind,slightly modest
4104|feminine,adult-like,soft,slightly clear,slightly halting,calm,friendly,reassuring,slightly elegant,lively,kind,modest
6807|slightly gender-neutral,slightly young,slightly weak,slightly clear,slightly halting,friendly,unique,kind,modest
5147|masculine,adult-like,slightly thick,slightly tensed,hard,clear,fluent,cool,intellectual,slightly mature,slightly friendly,elegant,slightly wild,strict,slightly sharp
3503|masculine,adult-like,tensed,slightly bright,clear,fluent,cool,intellectual,slightly refreshing,calm,friendly,lively,kind
246|feminine,adult-like,slightly bright,slightly soft,clear,slightly halting,friendly,slightly reassuring,slightly elegant,kind,slightly modest
4358|masculine,slightly old,slightly weak,slightly dark,slightly hard,clear,slightly intellectual,sincere,mature,slightly strict,modest
7833|masculine,adult-like,thin,slightly weak,clear,fluent,slightly intellectual,refreshing,slightly friendly,unique,kind,modest,light
7552|feminine,adult-like,tensed,slightly dark,slightly hard,clear,fluent,intellectual,calm,slightly unique,elegant,strict,sharp
3618|masculine,adult-like,slightly relaxed,slightly weak,slightly halting,raspy,slightly sincere,calm,friendly,kind,modest
2053|masculine,adult-like,slightly weak,fluent,raspy,slightly cool,calm,slightly wild,kind,modest
4570|masculine,middle-aged,powerful,slightly hard,slightly muffled,halting,mature,unique,wild,lively,strict,slightly intense,slightly sharp
