7874|masculine,slightly middle-aged,slightly powerful,slightly mature,reassuring,elegant,sweet
3792|masculine,adult-like,slightly weak,refreshing,calm,slightly modest
5299|feminine,adult-like,fluent,slightly refreshing,sincere,calm,slightly elegant
4078|masculine,adult-like,intellectual,elegant,slightly sweet,kind
3790|feminine,slightly adult-like,fluent,calm,friendly,slightly sweet,kind
6139|feminine,adult-like,slightly muffled,intellectual,calm,elegant
6846|very masculine,very adult-like,slightly muffled,slightly sexy,sweet
6974|very masculine,slightly old,mature,slightly elegant,sweet
2416|feminine,slightly adult-like,intellectual,calm,slightly sweet
8262|masculine,adult-like,refreshing,sincere,friendly
1081|masculine,very adult-like,slightly mature,slightly sexy,slightly sweet
3925|feminine,adult-like,tensed,clear,slightly cool,intellectual,refreshing,lively
792|feminine,adult-like,tensed,powerful,slightly cool,slightly sexy
8108|masculine,adult-like,tensed,slightly clear,intellectual,refreshing
8664|feminine,very adult-like,cool,calm,elegant,slightly sweet
6758|feminine,slightly adult-like,slightly weak,soft,slightly cute,slightly calm,kind,modest
2748|slightly gender-neutral,adult-like,refreshing,friendly
5860|gender-neutral,very young,very fluent,cute,refreshing,slightly unique,lively
2312|feminine,adult-like,slightly tensed,slightly clear,intellectual,calm,slightly elegant
7239|masculine,adult-like,slightly relaxed,soft,slightly halting,calm,friendly,reassuring,kind
6341|feminine,adult-like,slightly powerful,intellectual,slightly intense
2975|feminine,adult-like,slightly cool,intellectual,slightly unique
667|feminine,adult-like,fluent,slightly cool,calm,slightly elegant,slightly sweet
6510|very masculine,slightly middle-aged,slightly wild,slightly sweet
1769|masculine,adult-like,slightly clear,slightly fluent,sincere,calm
8463|feminine,very adult-like,slightly cool,intellectual,calm,elegant
3896|masculine,adult-like,slightly relaxed,slightly dark,soft,slightly muffled,sincere,calm,reassuring,slightly sweet,kind,modest
6167|feminine,slightly adult-like,slightly tensed,slightly powerful,intellectual,slightly calm,slightly lively
470|masculine,adult-like,slightly halting,intellectual,refreshing
5285|feminine,adult-like,slightly muffled,slightly cool,calm,slightly sexy
2526|masculine,adult-like,slightly halting,cool,intellectual,slightly mature,sexy,slightly sweet
6981|masculine,adult-like,slightly clear,slightly fluent,cool,refreshing,sincere
4958|masculine,adult-like,refreshing,sincere
8771|feminine,young,soft,cute,slightly refreshing,friendly,slightly sweet,kind
367|feminine,slightly adult-like,slightly soft,sincere,friendly,kind
2979|feminine,slightly adult-like,tensed,clear,slightly intellectual,slightly friendly,lively
954|masculine,adult-like,slightly fluent,slightly refreshing,sincere,friendly
4841|feminine,adult-like,tensed,refreshing,elegant,slightly lively
1444|very masculine,adult-like,slightly muffled,cool,calm,slightly mature,sexy,sweet
1701|masculine,slightly middle-aged,muffled,sincere,calm,reassuring,kind
8176|masculine,very adult-like,slightly fluent,intellectual,slightly mature,sexy,slightly sweet
2149|masculine,slightly old,slightly raspy,slightly refreshing,sincere,kind
6346|masculine,adult-like,clear,sincere,slightly unique
7912|masculine,adult-like,slightly muffled,refreshing,slightly sincere,slightly sweet
4406|masculine,adult-like,slightly halting,slightly unique
6284|feminine,slightly adult-like,soft,intellectual,calm,elegant,slightly sweet,slightly kind
7069|very masculine,slightly old,slightly halting,slightly raspy,slightly mature,slightly wild
1665|feminine,adult-like,soft,intellectual,elegant,sweet,kind
8544|gender-neutral,young,weak,slightly bright,slightly halting,slightly cute,slightly modest,light
876|masculine,feminine,adult-like,slightly muffled,calm,friendly,kind
5029|feminine,adult-like,soft,slightly muffled,slightly raspy,refreshing,friendly,slightly sweet
5038|masculine,adult-like,refreshing,sincere,elegant,slightly sweet
3607|masculine,adult-like,slightly muffled,intellectual,sincere,slightly sexy,slightly sweet
198|feminine,slightly adult-like,tensed,clear
8879|masculine,adult-like,sincere,calm,slightly sexy,slightly sweet
1430|masculine,very adult-like,sincere,slightly mature,elegant,slightly wild
3967|feminine,very adult-like,slightly weak,soft,slightly muffled,calm,reassuring
835|masculine,adult-like,slightly clear,slightly refreshing,sincere,slightly calm
5911|masculine,very adult-like,slightly muffled,fluent,sincere,calm,elegant,slightly sweet
348|masculine,adult-like,slightly soft,muffled,sincere,reassuring,kind
1334|masculine,adult-like,slightly fluent,slightly refreshing,sincere,friendly,reassuring,slightly elegant,slightly sweet
6120|feminine,slightly adult-like,slightly clear,slightly intellectual,calm,friendly,slightly sweet
5886|very masculine,very adult-like,muffled,cool,intellectual,mature,elegant,slightly sweet
4420|masculine,adult-like,slightly clear,friendly,slightly unique
2143|feminine,very adult-like,slightly powerful,slightly muffled,slightly friendly,slightly sharp
3660|masculine,very adult-like,cool,intellectual,calm,elegant,sweet
5136|feminine,adult-like,calm,elegant,sweet
5543|feminine,slightly adult-like,slightly weak,fluent,slightly cute,friendly,slightly light
3132|masculine,slightly old,slightly halting,slightly intellectual,sincere,calm,slightly mature,slightly wild
7242|feminine,adult-like,slightly weak,slightly halting,calm,reassuring,modest
7507|gender-neutral,adult-like,clear,slightly refreshing,slightly unique,kind
4363|feminine,adult-like,soft,slightly muffled,calm,friendly,reassuring,slightly elegant,slightly sweet
5672|masculine,very adult-like,fluent,intellectual,elegant,sweet
5013|masculine,very adult-like,clear,cool,calm,slightly mature,elegant,sweet,slightly kind
511|masculine,adult-like,slightly clear,fluent,refreshing,friendly,slightly kind
329|slightly masculine,adult-like,soft,slightly muffled,sincere,calm,kind
7255|feminine,slightly adult-like,clear,sincere,friendly,slightly kind
3618|masculine,adult-like,slightly muffled,fluent,slightly sincere,calm,reassuring
7138|feminine,slightly adult-like,soft,slightly halting,intellectual,friendly
584|feminine,slightly adult-like,weak,slightly halting,slightly friendly,reassuring,modest
4267|masculine,adult-like,clear,slightly refreshing,slightly unique,slightly lively
2001|masculine,adult-like,slightly soft,slightly muffled,cool,sincere,calm,slightly sweet,kind
4894|very masculine,very adult-like,cool,sincere,slightly mature,elegant,slightly sweet
5796|feminine,slightly adult-like,slightly weak,soft,slightly muffled,cute,friendly,sweet
5261|masculine,adult-like,fluent,cool,intellectual,elegant,slightly sweet
22|feminine,adult-like,slightly soft,calm,reassuring,kind
353|very masculine,slightly old,muffled,sincere,calm,slightly mature,slightly wild
4090|feminine,adult-like,slightly clear,fluent,slightly cool,intellectual,slightly sexy
6119|masculine,adult-like,unique
5569|feminine,adult-like,slightly bright,clear,slightly refreshing,friendly,slightly reassuring
1559|masculine,adult-like,slightly soft,fluent,refreshing,sincere
1630|feminine,adult-like,slightly dark,slightly muffled,calm,slightly reassuring,slightly sexy
2606|masculine,adult-like,slightly clear,fluent,refreshing,sincere,slightly elegant
3752|masculine,adult-like,slightly muffled,intellectual,sincere,slightly mature,slightly wild,slightly sweet
4898|masculine,adult-like,slightly weak,slightly dark,calm,modest
5361|feminine,adult-like,slightly intellectual,slightly sexy,slightly sweet
3871|masculine,adult-like,intellectual,calm,sexy,slightly sweet
6784|very masculine,very adult-like,clear,slightly unique,wild
1050|feminine,adult-like,clear,fluent,slightly refreshing,slightly calm,elegant
1859|feminine,adult-like,slightly muffled,slightly calm,friendly,slightly kind
6668|masculine,adult-like,slightly weak,soft,slightly muffled,sincere,calm
6818|feminine,slightly adult-like,soft,slightly cute,friendly,slightly sweet,kind
1674|feminine,very adult-like,slightly relaxed,slightly dark,muffled,slightly halting,calm,reassuring
6574|very masculine,cool,calm,mature,elegant,slightly wild
1225|masculine,adult-like,refreshing,sincere
56|feminine,slightly young,slightly clear,intellectual,calm,slightly lively
8190|feminine,slightly adult-like,clear,fluent,slightly intellectual,friendly,lively
3588|feminine,slightly adult-like,soft,slightly muffled,friendly,reassuring
4595|masculine,adult-like,slightly tensed,fluent,intellectual,slightly friendly,lively
7749|very masculine,very adult-like,sincere,calm,elegant,slightly sweet
1355|masculine,slightly middle-aged,muffled,reassuring,slightly unique
3125|feminine,slightly young,slightly cute,slightly intellectual,calm
245|very masculine,middle-aged,cool,calm,mature,elegant,slightly wild
1752|feminine,adult-like,slightly powerful,clear,slightly lively,slightly intense
8576|very masculine,slightly old,thick,muffled,calm,friendly,reassuring,elegant,slightly kind
85|masculine,adult-like,slightly relaxed,weak,very calm,sweet,kind,slightly modest
2364|feminine,adult-like,slightly clear,slightly cool,sincere,calm,elegant,slightly kind
7981|masculine,adult-like,soft,sincere,very calm,slightly sweet,kind
1553|feminine,adult-like,clear,sincere,calm,friendly,slightly kind
978|masculine,slightly adult-like,slightly clear,fluent,slightly unique,slightly intense
422|masculine,adult-like,friendly,reassuring,strict
7995|feminine,adult-like,slightly weak,slightly raspy,calm,reassuring
7147|masculine,adult-like,slightly dark,sincere,calm
1943|masculine,very adult-like,slightly muffled,fluent,slightly mature,elegant,slightly sweet
2989|feminine,slightly adult-like,slightly muffled,calm,friendly,slightly reassuring,slightly kind
3536|very feminine,young,tensed,clear,fluent,cute,refreshing,friendly,lively
5460|very masculine,old,muffled,intellectual,slightly mature,wild,slightly lively
4104|very feminine,slightly young,soft,cute,slightly refreshing,friendly,kind
5142|feminine,slightly adult-like,clear,slightly intellectual,slightly unique,slightly strict
7514|feminine,very adult-like,slightly cool,intellectual,calm,slightly strict
7505|masculine,very adult-like,slightly muffled,fluent,slightly refreshing,sincere,slightly elegant
8329|feminine,adult-like,clear,fluent,slightly intellectual,slightly refreshing,friendly,reassuring
3906|feminine,adult-like,slightly muffled,calm,slightly reassuring,slightly sexy
4235|feminine,adult-like,calm,elegant,slightly sexy
1107|masculine,adult-like,slightly fluent,intellectual,slightly refreshing,friendly
4434|feminine,adult-like,slightly soft,calm,slightly sexy
3816|feminine,adult-like,slightly clear,fluent,calm,elegant
6188|feminine,very adult-like,slightly soft,intellectual,calm,elegant
6906|feminine,adult-like,slightly tensed,clear,fluent,slightly calm,friendly
2136|masculine,adult-like,cool,sincere,calm,kind
826|masculine,adult-like,slightly powerful,fluent,slightly sincere,slightly unique,slightly intense
7078|feminine,adult-like,soft,sincere,calm,friendly,reassuring,kind
4480|masculine,very adult-like,slightly weak,cool,sincere,very calm,wild
6540|very masculine,very adult-like,cool,sincere,calm,slightly sexy
2531|masculine,adult-like,slightly soft,cool,slightly refreshing,sincere,slightly elegant
4273|slightly gender-neutral,slightly young,tensed,slightly bright,clear,cute,friendly
6127|feminine,adult-like,fluent,intellectual,calm,slightly sweet
6782|feminine,adult-like,slightly intellectual,calm,slightly reassuring,elegant,slightly sweet
7294|feminine,slightly adult-like,slightly halting,cute,slightly calm,friendly,slightly kind
1815|masculine,adult-like,fluent,cool,slightly refreshing,sincere,slightly sweet
8324|feminine,adult-like,fluent,slightly cool,intellectual,slightly reassuring,elegant,slightly kind
3747|masculine,adult-like,sincere,calm,slightly wild
6242|feminine,very adult-like,slightly refreshing,sincere,calm
5290|feminine,slightly adult-like,clear,slightly cute,friendly,slightly kind
2754|feminine,adult-like,slightly soft,halting,calm,slightly elegant,kind
6446|masculine,very adult-like,sincere,elegant,slightly wild
331|masculine,adult-like,soft,slightly muffled,slightly sincere,friendly
1724|feminine,adult-like,sincere,calm,elegant,slightly sexy
1828|masculine,very adult-like,cool,calm,slightly mature,slightly sexy,sweet
720|masculine,adult-like,cool,slightly sincere,slightly sexy,sweet
421|masculine,adult-like,slightly weak,slightly soft,slightly raspy,very calm,reassuring,kind
7205|feminine,adult-like,fluent,intellectual,slightly elegant
5429|masculine,adult-like,fluent,intellectual,refreshing,slightly calm,friendly
6488|feminine,slightly adult-like,tensed,slightly bright,fluent,slightly cute,slightly refreshing,friendly
90|masculine,very adult-like,slightly soft,sincere,calm,slightly sexy,kind
1379|masculine,adult-like,refreshing,friendly,slightly unique
5484|feminine,young,slightly weak,cute,friendly,kind
2035|feminine,slightly young,clear,slightly sincere,friendly
2812|masculine,adult-like,slightly refreshing,sincere,calm
4748|very masculine,old,slightly thick,muffled,calm,friendly,slightly wild
6455|gender-neutral,slightly young,slightly cute,slightly refreshing,friendly
6104|feminine,very adult-like,slightly powerful,slightly cool,intellectual,slightly strict,slightly sharp
594|masculine,very adult-like,cool,sincere,calm,slightly mature,slightly wild
8447|feminine,adult-like,clear,fluent,slightly intellectual,slightly friendly,lively
6875|masculine,adult-like,cool,intellectual,slightly sincere,slightly elegant
7012|feminine,slightly young,fluent,slightly cute,slightly calm,friendly
3638|feminine,adult-like,slightly powerful,slightly clear,friendly,slightly reassuring
460|masculine,adult-like,slightly thick,fluent,cool,intellectual,sincere,calm,elegant,slightly sweet
4108|masculine,adult-like,sincere,slightly calm,slightly elegant
4381|feminine,adult-like,slightly cool,slightly intellectual,calm,reassuring
6947|feminine,slightly young,slightly clear,slightly cute,friendly,slightly lively
8142|masculine,adult-like,cool,slightly intellectual,calm,reassuring,slightly elegant
7250|feminine,adult-like,slightly bright,slightly refreshing,friendly,slightly reassuring
4335|very masculine,slightly middle-aged,thick,cool,sincere,calm,slightly mature,wild
403|feminine,adult-like,clear,slightly fluent,slightly intellectual,friendly
318|feminine,adult-like,clear,very fluent,slightly sincere,friendly,slightly reassuring,slightly elegant
4766|feminine,slightly adult-like,slightly muffled,slightly raspy,slightly refreshing,friendly,slightly kind
5164|feminine,very adult-like,slightly powerful,intellectual,calm,slightly strict
8087|masculine,adult-like,clear,refreshing,slightly friendly,slightly unique
339|feminine,adult-like,sincere,calm,elegant,slightly sexy
6849|masculine,very adult-like,sincere,slightly mature,elegant,slightly sweet
1870|masculine,adult-like,sincere,friendly,slightly unique,slightly sweet
1931|feminine,slightly adult-like,clear,slightly intellectual,friendly,slightly kind
8887|masculine,adult-like,slightly clear,slightly refreshing,sincere
6286|feminine,very adult-like,slightly cool,intellectual,calm,slightly sexy
6882|masculine,adult-like,cool,slightly refreshing,sincere,calm,slightly sweet
712|masculine,adult-like,slightly bright,refreshing,unique,slightly kind
7434|feminine,slightly adult-like,slightly intellectual,calm,slightly kind
4042|masculine,adult-like,slightly halting,cool,sincere,slightly calm,slightly wild
3003|feminine,adult-like,clear,sincere,slightly friendly,reassuring
4659|masculine,adult-like,slightly weak,slightly sincere,calm,slightly friendly
8414|slightly feminine,slightly young,slightly bright,clear,slightly cute,refreshing,slightly lively
6965|masculine,adult-like,slightly bright,refreshing,slightly sincere,friendly,reassuring,slightly kind
2272|very masculine,middle-aged,slightly thick,sincere,slightly mature,slightly wild
1651|masculine,very adult-like,clear,sincere,slightly unique,lively
83|feminine,adult-like,clear,slightly cool,slightly intellectual,slightly calm
8799|masculine,adult-like,slightly fluent,slightly refreshing,sincere,slightly friendly,reassuring
727|masculine,adult-like,sincere,calm,slightly friendly,slightly reassuring
6670|masculine,adult-like,refreshing,friendly,slightly elegant
8273|masculine,adult-like,cool,sincere,slightly calm,slightly mature,slightly elegant
1985|masculine,adult-like,slightly thick,cool,sincere,calm,slightly sweet
277|feminine,adult-like,slightly bright,clear,refreshing,friendly,slightly intense
5157|masculine,adult-like,slightly muffled,sincere,calm,slightly reassuring
8033|masculine,adult-like,slightly muffled,slightly cool,slightly refreshing,sincere,friendly
899|masculine,adult-like,slightly muffled,cool,slightly intellectual,sincere
8461|feminine,slightly young,slightly cute,friendly,slightly light
3915|feminine,adult-like,slightly intellectual,calm,slightly friendly,slightly elegant
1058|masculine,adult-like,cool,sincere,calm,slightly sexy
2279|masculine,very adult-like,slightly thick,cool,slightly intellectual,sincere,calm,slightly mature,slightly sexy
4959|feminine,adult-like,slightly sincere,calm,friendly,reassuring
5660|feminine,slightly young,soft,slightly cute,slightly sincere,friendly,slightly kind
159|masculine,adult-like,slightly weak,slightly muffled,slightly cool,slightly refreshing,sincere,calm,slightly sexy
3271|very masculine,very adult-like,thick,cool,sincere,calm,slightly mature,slightly elegant
6993|very masculine,very adult-like,slightly thick,cool,sincere,calm,slightly mature,slightly sexy
4969|masculine,adult-like,slightly fluent,refreshing,slightly sincere,friendly,slightly kind
7687|feminine,adult-like,slightly clear,slightly cute,refreshing,friendly
16|feminine,slightly adult-like,clear,fluent,slightly cute,slightly refreshing,slightly unique
6544|feminine,adult-like,fluent,slightly sincere,calm,friendly
3867|feminine,slightly adult-like,tensed,slightly powerful,slightly clear,slightly sincere,slightly friendly,slightly unique
5412|feminine,adult-like,soft,slightly sincere,calm,friendly,reassuring,kind
4438|masculine,adult-like,slightly thick,cool,sincere,reassuring,slightly elegant
4859|masculine,very adult-like,cool,slightly intellectual,calm,slightly sexy,slightly sweet
4020|feminine,slightly adult-like,fluent,slightly cute,slightly refreshing,friendly,slightly kind
101|masculine,adult-like,soft,slightly refreshing,friendly,reassuring,kind
2514|masculine,slightly middle-aged,thick,cool,sincere,calm,slightly mature,slightly elegant
976|feminine,adult-like,slightly clear,slightly sincere,calm,friendly,slightly sexy
3912|masculine,slightly middle-aged,slightly thick,slightly intellectual,sincere,slightly wild,slightly kind
4205|masculine,adult-like,slightly clear,fluent,slightly refreshing,sincere,slightly sharp
7121|masculine,adult-like,slightly soft,slightly calm,friendly,reassuring
2085|feminine,adult-like,slightly refreshing,sincere,friendly
2545|masculine,adult-like,slightly soft,slightly cool,sincere,slightly calm,friendly
1374|very masculine,adult-like,cool,slightly sincere,slightly sexy
3955|masculine,adult-like,cool,sincere,calm,slightly friendly,slightly sweet
2397|very masculine,very adult-like,cool,slightly intellectual,sincere,calm,slightly wild,slightly sweet
3541|masculine,adult-like,slightly clear,refreshing,slightly friendly,slightly unique,slightly light
3021|slightly masculine,very adult-like,slightly cool,slightly refreshing,slightly sincere,slightly unique
6614|very feminine,young,slightly soft,slightly clear,cute,slightly refreshing,friendly,slightly reassuring
2051|masculine,very adult-like,slightly cool,intellectual,elegant
3290|feminine,slightly adult-like,slightly intellectual,calm,slightly reassuring,slightly kind
3564|slightly gender-neutral,young,slightly calm,friendly
8148|feminine,slightly adult-like,slightly muffled,slightly cute,slightly refreshing,slightly sincere,slightly sexy
1313|masculine,adult-like,cool,sincere,slightly sweet
2273|masculine,very adult-like,cool,slightly intellectual,slightly wild
6051|masculine,very adult-like,slightly intellectual,sincere,slightly calm,slightly wild
2319|masculine,adult-like,soft,slightly cool,sincere,calm,slightly kind
6181|masculine,adult-like,sincere,calm,slightly elegant
7131|feminine,slightly adult-like,slightly tensed,clear,fluent,slightly unique,slightly intense
8776|feminine,slightly young,slightly clear,slightly fluent,slightly cute,slightly refreshing,slightly calm,friendly
1298|feminine,slightly young,slightly refreshing,slightly calm,friendly
4799|masculine,adult-like,slightly cool,sincere,slightly sexy,slightly sweet
7316|feminine,adult-like,slightly cool,intellectual,slightly calm,slightly strict
8250|masculine,adult-like,slightly cool,sincere,friendly
77|feminine,very adult-like,slightly muffled,calm,slightly reassuring,elegant
166|feminine,adult-like,slightly clear,slightly sincere,friendly,slightly elegant
1446|masculine,adult-like,slightly cool,slightly intellectual,sincere,calm,slightly elegant
6753|masculine,adult-like,slightly refreshing,sincere,slightly friendly
7197|very feminine,slightly young,slightly dark,slightly cute,slightly refreshing,slightly calm
2042|feminine,slightly young,slightly tensed,slightly clear,slightly cute,refreshing,slightly sincere,friendly
5023|feminine,slightly adult-like,slightly soft,slightly sincere,slightly calm,slightly kind
4085|very masculine,middle-aged,thick,sincere,slightly mature,slightly wild
4915|masculine,adult-like,cool,slightly intellectual,sincere,slightly friendly,slightly sexy,slightly sweet
2952|masculine,adult-like,refreshing,friendly,slightly elegant
1046|very masculine,adult-like,slightly thick,cool,slightly refreshing,sincere,reassuring,slightly elegant
3318|slightly gender-neutral,slightly adult-like,slightly refreshing,slightly sincere,slightly unique
317|masculine,adult-like,slightly soft,slightly sincere,slightly calm,friendly
1079|feminine,adult-like,slightly cool,slightly intellectual,calm,slightly sexy
4848|masculine,slightly middle-aged,soft,slightly muffled,slightly calm,friendly,slightly reassuring,slightly elegant
4519|feminine,adult-like,slightly soft,slightly sincere,calm,slightly elegant
8643|masculine,adult-like,refreshing,slightly sincere,slightly elegant
2012|masculine,very adult-like,cool,sincere,calm,slightly sexy
7881|masculine,adult-like,slightly fluent,refreshing,slightly sincere,friendly
